Tick,NewlyInfected,NewlyRecovered,TotalSusceptible,TotalInfected,TotalRecovered,StepTimeNanos
612,398,385,882239,7678,110083,438500
613,397,433,881835,7649,110516,364400
614,406,392,881432,7660,110908,356400
615,357,397,881073,7622,111305,413500
616,382,385,880698,7612,111690,336400
617,404,391,880289,7630,112081,390500
618,417,438,879874,7607,112519,336500
619,413,423,879451,7607,112942,632200
620,399,404,879051,7603,113346,330900
621,416,398,878646,7610,113744,353700
622,431,369,878213,7674,114113,379800
623,433,388,877778,7721,114501,377100
624,425,441,877345,7713,114942,371500
625,392,415,876966,7677,115357,360300
626,408,415,876572,7656,115772,371400
627,437,379,876132,7717,116151,389500
628,396,423,875727,7699,116574,404100
629,457,400,875276,7750,116974,378200
630,425,427,874833,7766,117401,342400
631,436,420,874411,7768,117821,374700
632,448,370,873964,7845,118191,357200
633,393,375,873560,7874,118566,313200
634,448,408,873110,7916,118974,451000
635,429,412,872686,7928,119386,346400
636,430,425,872261,7928,119811,328600
637,464,410,871798,7981,120221,382900
638,455,417,871342,8020,120638,360700
639,464,416,870894,8052,121054,361800
640,415,439,870460,8047,121493,358100
641,458,420,869993,8094,121913,334600
642,433,409,869578,8100,122322,319000
643,427,439,869150,8089,122761,368200
644,435,407,868714,8118,123168,306800
645,426,441,868272,8119,123609,310700
646,406,456,867870,8065,124065,309900
647,431,404,867430,8101,124469,302800
648,424,388,867021,8122,124857,295000
649,391,441,866638,8064,125298,331000
650,404,396,866227,8079,125694,474400
651,441,446,865797,8063,126140,375800
652,425,409,865352,8099,126549,375600
653,431,416,864932,8103,126965,404000
654,436,422,864495,8118,127387,405600
655,413,407,864082,8124,127794,371800
656,413,409,863667,8130,128203,352200
657,403,392,863285,8120,128595,356100
658,462,431,862797,8177,129026,361000
659,434,431,862376,8167,129457,342900
660,472,484,861898,8161,129941,355100
661,427,380,861477,8202,130321,330900
662,471,433,861007,8239,130754,342800
663,456,423,860534,8289,131177,339900
664,467,420,860077,8326,131597,320200
665,448,462,859632,8309,132059,427000
666,502,442,859125,8374,132501,306200
667,472,461,858667,8371,132962,318100
668,441,402,858218,8418,133364,311900
669,439,452,857768,8416,133816,401200
670,429,463,857345,8376,134279,375200
671,449,440,856893,8388,134719,388500
672,422,423,856456,8402,135142,375900
673,435,415,856035,8408,135557,429100
674,423,434,855628,8381,135991,330300
675,466,430,855154,8425,136421,341300
676,389,413,854746,8420,136834,320300
677,397,428,854367,8371,137262,326600
678,429,475,853939,8324,137737,306900
679,436,422,853489,8352,138159,317500
680,421,411,853080,8350,138570,312300
681,473,444,852603,8383,139014,380400
682,415,474,852190,8322,139488,361400
683,448,441,851731,8340,139929,365800
684,399,473,851340,8258,140402,332600
685,413,389,850912,8297,140791,332000
686,439,407,850499,8303,141198,325000
687,480,416,850010,8376,141614,306000
688,440,490,849572,8324,142104,311300
689,434,431,849147,8318,142535,293700
690,463,452,848677,8336,142987,309200
691,412,411,848251,8351,143398,357000
692,475,389,847791,8422,143787,363400
693,449,428,847332,8453,144215,329600
694,447,451,846889,8445,144666,360500
695,493,469,846401,8464,145135,380900
696,470,446,845935,8484,145581,396500
697,470,416,845457,8546,145997,337800
698,494,452,844971,8580,146449,313900
699,472,467,844498,8586,146916,337100
700,447,448,844048,8588,147364,396800
701,437,411,843606,8619,147775,344600
702,479,445,843145,8635,148220,352200
703,453,456,842688,8636,148676,356300
704,431,431,842240,8653,149107,384900
705,434,400,841824,8669,149507,376900
706,455,436,841349,8708,149943,367100
707,449,459,840900,8698,150402,332200
708,428,472,840468,8658,150874,332500
709,469,450,840018,8658,151324,325800
710,441,464,839562,8650,151788,295600
711,456,453,839095,8664,152241,516700
712,436,461,838679,8619,152702,340700
713,479,441,838193,8664,153143,320700
714,456,482,837741,8634,153625,354300
715,434,448,837311,8616,154073,328200
716,443,447,836867,8613,154520,367600
717,449,437,836414,8629,154957,342400
718,429,498,835997,8548,155455,386400
719,403,460,835580,8505,155915,367700
720,389,468,835186,8431,156383,339900
721,441,414,834756,8447,156797,337700
722,471,423,834280,8500,157220,325300
723,430,419,833841,8520,157639,320900
724,471,441,833376,8544,158080,321700
725,449,445,832924,8551,158525,331900
726,454,458,832473,8544,158983,346900
727,404,441,832080,8496,159424,392700
728,442,450,831619,8507,159874,340400
729,479,456,831152,8518,160330,367000
730,474,428,830682,8560,160758,358000
731,473,488,830210,8544,161246,350500
732,424,400,829781,8573,161646,344000
733,457,394,829317,8643,162040,364100
734,427,482,828895,8583,162522,358600
735,440,446,828461,8571,162968,347200
736,498,435,827954,8643,163403,361500
737,475,445,827479,8673,163848,366700
738,504,440,826988,8724,164288,363400
739,437,468,826551,8693,164756,371000
740,445,429,826097,8718,165185,389800
